week_from,week_until,calendar_week,plz,population,ncumul_firstvacc,ncumul_secondvacc
2021-04-12,2021-04-18,15,8472,7417,1375,793
2021-04-12,2021-04-18,15,8474,1680,242,150
2021-04-12,2021-04-18,15,8475,1661,222,124
2021-04-12,2021-04-18,15,8476,1007,162,83
2021-04-12,2021-04-18,15,8477,1122,254,156
2021-04-12,2021-04-18,15,8478,936,81,45
2021-04-12,2021-04-18,15,8479,697,68,30
2021-04-12,2021-04-18,15,8482,1719,99,43
2021-04-12,2021-04-18,15,8483,2967,334,161
2021-04-12,2021-04-18,15,8484,3329,409,168
2021-04-12,2021-04-18,15,8486,1899,254,159
2021-04-12,2021-04-18,15,8487,1514,249,184
2021-04-12,2021-04-18,15,8488,4549,583,417
2021-04-12,2021-04-18,15,8489,980,80,46
2021-04-12,2021-04-18,15,8492,2077,227,147
2021-04-12,2021-04-18,15,8493,1628,146,78
2021-04-12,2021-04-18,15,8494,2895,464,285
2021-04-12,2021-04-18,15,8495,149,11,11
2021-04-12,2021-04-18,15,8496,931,77,29
2021-04-12,2021-04-18,15,8497,790,94,60
2021-04-12,2021-04-18,15,8498,940,64,32
2021-04-12,2021-04-18,15,8499,376,49,9
2021-04-12,2021-04-18,15,8523,1084,68,38
2021-04-12,2021-04-18,15,8542,5007,834,441
2021-04-12,2021-04-18,15,8543,1096,94,48
2021-04-12,2021-04-18,15,8544,406,26,17
2021-04-12,2021-04-18,15,8545,2740,344,197
2021-04-12,2021-04-18,15,8548,900,103,66
2021-04-12,2021-04-18,15,8600,27178,3266,1678
2021-04-12,2021-04-18,15,8602,2681,436,221
2021-04-12,2021-04-18,15,8603,5170,657,338
2021-04-12,2021-04-18,15,8604,16897,1884,948
2021-04-12,2021-04-18,15,8605,1731,197,101
2021-04-12,2021-04-18,15,8606,8166,1220,541
2021-04-12,2021-04-18,15,8607,1458,169,102
2021-04-12,2021-04-18,15,8608,3783,510,394
2021-04-12,2021-04-18,15,8610,29607,4542,2672
2021-04-12,2021-04-18,15,8614,1632,211,103
2021-04-12,2021-04-18,15,8615,1371,180,81
2021-04-12,2021-04-18,15,8616,790,95,39
2021-04-12,2021-04-18,15,8617,3850,570,221
2021-04-12,2021-04-18,15,8618,4825,545,332
2021-04-12,2021-04-18,15,8620,16684,2344,1498
2021-04-12,2021-04-18,15,8623,8249,845,459
2021-04-12,2021-04-18,15,8624,2407,312,145
2021-04-12,2021-04-18,15,8625,5270,768,316
2021-04-12,2021-04-18,15,8626,1307,140,75
2021-04-12,2021-04-18,15,8627,3621,789,553
2021-04-12,2021-04-18,15,8630,12207,1407,725
2021-04-12,2021-04-18,15,8632,3905,448,340
2021-04-12,2021-04-18,15,8633,3532,423,236
2021-04-12,2021-04-18,15,8634,8260,1042,596
2021-04-12,2021-04-18,15,8635,3657,337,191
2021-04-12,2021-04-18,15,8636,8096,935,676
2021-04-12,2021-04-18,15,8637,1979,142,86
2021-04-12,2021-04-18,15,8700,13733,2791,1639
2021-04-12,2021-04-18,15,8702,7857,1913,942
2021-04-12,2021-04-18,15,8703,5593,1046,640
2021-04-12,2021-04-18,15,8704,6426,1257,773
2021-04-12,2021-04-18,15,8706,14245,2429,1353
2021-04-12,2021-04-18,15,8707,6186,1311,814
2021-04-12,2021-04-18,15,8708,11322,2208,1446
2021-04-12,2021-04-18,15,8712,11491,1923,1068
2021-04-12,2021-04-18,15,8713,3177,484,246
2021-04-12,2021-04-18,15,8714,475,70,43
2021-04-12,2021-04-18,15,8800,15512,2318,1038
2021-04-12,2021-04-18,15,8802,8931,1416,780
2021-04-12,2021-04-18,15,8803,6109,1002,580
2021-04-12,2021-04-18,15,8804,6073,728,391
2021-04-12,2021-04-18,15,8805,10485,1327,702
2021-04-12,2021-04-18,15,8810,20446,2749,1366
2021-04-12,2021-04-18,15,8815,346,43,21
2021-04-12,2021-04-18,15,8816,2138,236,136
2021-04-12,2021-04-18,15,8820,15751,2000,1079
2021-04-12,2021-04-18,15,8824,1821,196,112
2021-04-12,2021-04-18,15,8825,885,55,36
2021-04-12,2021-04-18,15,8833,3120,284,132
2021-04-12,2021-04-18,15,8902,10020,1523,648
2021-04-12,2021-04-18,15,8903,6722,922,496
2021-04-12,2021-04-18,15,8904,1667,220,120
2021-04-12,2021-04-18,15,8906,5555,629,371
2021-04-12,2021-04-18,15,8907,5200,752,401
2021-04-12,2021-04-18,15,8908,3769,449,206
2021-04-12,2021-04-18,15,8909,1322,106,47
2021-04-12,2021-04-18,15,8910,10967,1555,798
2021-04-12,2021-04-18,15,8911,1123,100,53
2021-04-12,2021-04-18,15,8912,5689,582,242
2021-04-12,2021-04-18,15,8913,2580,337,97
2021-04-12,2021-04-18,15,8914,1976,302,186
2021-04-12,2021-04-18,15,8915,2752,337,204
2021-04-12,2021-04-18,15,8925,960,120,66
2021-04-12,2021-04-18,15,8926,1221,86,45
2021-04-12,2021-04-18,15,8932,5189,509,232
2021-04-12,2021-04-18,15,8933,645,40,17
2021-04-12,2021-04-18,15,8934,2377,177,52
2021-04-12,2021-04-18,15,8942,4926,877,283
2021-04-12,2021-04-18,15,8951,3068,241,93
2021-04-12,2021-04-18,15,8952,18758,2193,1127
2021-04-12,2021-04-18,15,8953,27635,3101,1338
2021-04-12,2021-04-18,15,8954,3970,583,232
2021-04-12,2021-04-18,15,8955,2505,345,129
2021-04-12,2021-04-18,15,andere Kantone,NA,1700,1127
2021-04-12,2021-04-18,15,Nachbarkantone,NA,7964,5767
2021-04-12,2021-04-18,15,unbekannt,NA,1777,1185
2021-04-12,2021-04-18,15,ZH aber ausserkantonal geimpft,NA,6349,4002
2021-04-19,2021-04-25,16,8001,5473,1368,750
2021-04-19,2021-04-25,16,8002,9620,1785,937
2021-04-19,2021-04-25,16,8003,20655,2556,1203
2021-04-19,2021-04-25,16,8004,27183,3235,1634
2021-04-19,2021-04-25,16,8005,15505,1930,934
2021-04-19,2021-04-25,16,8006,18387,3539,1802
2021-04-19,2021-04-25,16,8008,16571,3612,2011
2021-04-19,2021-04-25,16,8032,18170,4069,2164
2021-04-19,2021-04-25,16,8037,16044,2637,1386
2021-04-19,2021-04-25,16,8038,17299,3265,1729
2021-04-19,2021-04-25,16,8041,7620,1228,657
2021-04-19,2021-04-25,16,8044,10947,2698,1382
2021-04-19,2021-04-25,16,8045,11222,1790,932
2021-04-19,2021-04-25,16,8046,25704,3804,1506
2021-04-19,2021-04-25,16,8047,20783,3638,1732
2021-04-19,2021-04-25,16,8048,29694,4791,2256
2021-04-19,2021-04-25,16,8049,23561,4862,2325
2021-04-19,2021-04-25,16,8050,28957,4096,1852
2021-04-19,2021-04-25,16,8051,23000,3500,1802
2021-04-19,2021-04-25,16,8052,20277,3046,1243
2021-04-19,2021-04-25,16,8053,11001,2989,1483
2021-04-19,2021-04-25,16,8055,20196,3502,1887
2021-04-19,2021-04-25,16,8057,21221,3397,1503
2021-04-19,2021-04-25,16,8064,3784,567,285
2021-04-19,2021-04-25,16,8102,6717,1463,521
2021-04-19,2021-04-25,16,8103,3895,800,304
2021-04-19,2021-04-25,16,8104,2675,618,249
2021-04-19,2021-04-25,16,8105,13633,2319,758
2021-04-19,2021-04-25,16,8106,4807,513,182
2021-04-19,2021-04-25,16,8107,6583,889,356
2021-04-19,2021-04-25,16,8108,4174,521,263
2021-04-19,2021-04-25,16,8112,2957,425,131
2021-04-19,2021-04-25,16,8113,1435,194,65
2021-04-19,2021-04-25,16,8114,1865,241,93
2021-04-19,2021-04-25,16,8115,953,132,54
2021-04-19,2021-04-25,16,8117,4564,882,437
2021-04-19,2021-04-25,16,8118,2083,436,179
2021-04-19,2021-04-25,16,8121,1999,464,211
2021-04-19,2021-04-25,16,8122,2231,428,178
2021-04-19,2021-04-25,16,8123,2771,705,297
2021-04-19,2021-04-25,16,8124,2130,438,149
2021-04-19,2021-04-25,16,8125,5209,1442,871
2021-04-19,2021-04-25,16,8126,5475,1373,699
2021-04-19,2021-04-25,16,8127,4094,1029,504
2021-04-19,2021-04-25,16,8132,6883,1370,663
2021-04-19,2021-04-25,16,8133,1915,439,212
2021-04-19,2021-04-25,16,8134,18919,3024,1230
2021-04-19,2021-04-25,16,8135,7781,1441,647
2021-04-19,2021-04-25,16,8136,2593,521,205
2021-04-19,2021-04-25,16,8142,4661,1168,464
2021-04-19,2021-04-25,16,8143,3768,696,361
2021-04-19,2021-04-25,16,8152,21091,2350,920
2021-04-19,2021-04-25,16,8153,8204,1345,675
2021-04-19,2021-04-25,16,8154,7205,734,289
2021-04-19,2021-04-25,16,8155,7163,977,394
2021-04-19,2021-04-25,16,8156,2152,352,120
2021-04-19,2021-04-25,16,8157,5942,1107,561
2021-04-19,2021-04-25,16,8158,467,90,44
2021-04-19,2021-04-25,16,8162,3608,447,198
2021-04-19,2021-04-25,16,8164,601,89,47
2021-04-19,2021-04-25,16,8165,3909,679,215
2021-04-19,2021-04-25,16,8166,3076,412,132
2021-04-19,2021-04-25,16,8172,4997,618,255
2021-04-19,2021-04-25,16,8173,3153,534,198
2021-04-19,2021-04-25,16,8174,1535,254,113
2021-04-19,2021-04-25,16,8175,755,123,45
2021-04-19,2021-04-25,16,8180,21389,3517,1421
2021-04-19,2021-04-25,16,8181,2875,342,103
2021-04-19,2021-04-25,16,8182,1979,340,130
2021-04-19,2021-04-25,16,8184,4154,697,275
2021-04-19,2021-04-25,16,8185,4536,849,332
2021-04-19,2021-04-25,16,8187,1932,217,75
2021-04-19,2021-04-25,16,8192,5207,760,282
2021-04-19,2021-04-25,16,8193,5359,989,379
2021-04-19,2021-04-25,16,8194,1051,192,68
2021-04-19,2021-04-25,16,8195,560,118,31
2021-04-19,2021-04-25,16,8196,1468,232,63
2021-04-19,2021-04-25,16,8197,4659,747,228
2021-04-19,2021-04-25,16,8245,2530,431,221
2021-04-19,2021-04-25,16,8246,1088,117,35
2021-04-19,2021-04-25,16,8247,1470,151,50
2021-04-19,2021-04-25,16,8248,1575,248,117
2021-04-19,2021-04-25,16,8302,20144,2810,1230
2021-04-19,2021-04-25,16,8303,11826,2050,899
2021-04-19,2021-04-25,16,8304,16830,2779,1042
2021-04-19,2021-04-25,16,8305,7849,1635,865
2021-04-19,2021-04-25,16,8306,5311,680,263
2021-04-19,2021-04-25,16,8307,12268,2021,878
2021-04-19,2021-04-25,16,8308,4589,693,258
2021-04-19,2021-04-25,16,8309,5611,1077,468
2021-04-19,2021-04-25,16,8310,1509,207,86
2021-04-19,2021-04-25,16,8311,2061,394,188
2021-04-19,2021-04-25,16,8312,954,168,61
2021-04-19,2021-04-25,16,8314,349,59,29
2021-04-19,2021-04-25,16,8315,817,168,57
2021-04-19,2021-04-25,16,8317,2337,342,112
2021-04-19,2021-04-25,16,8320,6443,937,455
2021-04-19,2021-04-25,16,8322,994,169,74
2021-04-19,2021-04-25,16,8330,11524,2382,1071
2021-04-19,2021-04-25,16,8331,610,117,48
2021-04-19,2021-04-25,16,8332,3384,947,576
2021-04-19,2021-04-25,16,8335,3640,553,191
2021-04-19,2021-04-25,16,8340,10306,1639,696
2021-04-19,2021-04-25,16,8342,933,170,72
2021-04-19,2021-04-25,16,8344,3778,574,212
2021-04-19,2021-04-25,16,8345,1131,188,70
2021-04-19,2021-04-25,16,8352,3713,603,319
2021-04-19,2021-04-25,16,8353,4374,719,307
2021-04-19,2021-04-25,16,8354,500,36,12
2021-04-19,2021-04-25,16,8400,39632,7536,3828
2021-04-19,2021-04-25,16,8403,321,123,119
2021-04-19,2021-04-25,16,8404,20278,3135,1447
2021-04-19,2021-04-25,16,8405,18152,3935,1664
2021-04-19,2021-04-25,16,8406,13621,1737,765
2021-04-19,2021-04-25,16,8408,16314,2671,1357
2021-04-19,2021-04-25,16,8409,3194,491,214
2021-04-19,2021-04-25,16,8412,983,160,61
2021-04-19,2021-04-25,16,8413,4712,836,331
2021-04-19,2021-04-25,16,8414,977,133,51
2021-04-19,2021-04-25,16,8415,577,95,41
2021-04-19,2021-04-25,16,8416,1423,231,108
2021-04-19,2021-04-25,16,8418,772,88,39
2021-04-19,2021-04-25,16,8421,777,142,37
2021-04-19,2021-04-25,16,8422,3877,839,287
2021-04-19,2021-04-25,16,8424,9396,1624,724
2021-04-19,2021-04-25,16,8425,1091,203,77
2021-04-19,2021-04-25,16,8426,2414,297,97
2021-04-19,2021-04-25,16,8427,4787,627,296
2021-04-19,2021-04-25,16,8428,456,71,39
2021-04-19,2021-04-25,16,8442,3141,546,216
2021-04-19,2021-04-25,16,8444,2231,391,161
2021-04-19,2021-04-25,16,8447,1931,314,151
2021-04-19,2021-04-25,16,8450,2227,362,179
2021-04-19,2021-04-25,16,8451,1417,218,118
2021-04-19,2021-04-25,16,8452,699,94,29
2021-04-19,2021-04-25,16,8453,282,50,16
2021-04-19,2021-04-25,16,8457,485,103,52
2021-04-19,2021-04-25,16,8458,657,109,34
2021-04-19,2021-04-25,16,8459,376,27,13
2021-04-19,2021-04-25,16,8460,1831,310,168
2021-04-19,2021-04-25,16,8461,376,75,38
2021-04-19,2021-04-25,16,8462,1309,326,219
2021-04-19,2021-04-25,16,8463,850,120,54
2021-04-19,2021-04-25,16,8464,86,9,3
2021-04-19,2021-04-25,16,8465,389,59,31
2021-04-19,2021-04-25,16,8466,674,132,47
2021-04-19,2021-04-25,16,8467,458,63,32
2021-04-19,2021-04-25,16,8468,649,104,51
2021-04-19,2021-04-25,16,8471,1034,176,80
2021-04-19,2021-04-25,16,8472,7417,1774,834
2021-04-19,2021-04-25,16,8474,1680,304,159
2021-04-19,2021-04-25,16,8475,1661,262,159
2021-04-19,2021-04-25,16,8476,1007,183,90
2021-04-19,2021-04-25,16,8477,1122,295,164
2021-04-19,2021-04-25,16,8478,936,108,50
2021-04-19,2021-04-25,16,8479,697,102,32
2021-04-19,2021-04-25,16,8482,1719,130,51
2021-04-19,2021-04-25,16,8483,2967,411,177
2021-04-19,2021-04-25,16,8484,3329,505,257
2021-04-19,2021-04-25,16,8486,1899,287,170
2021-04-19,2021-04-25,16,8487,1514,299,190
2021-04-19,2021-04-25,16,8488,4549,769,440
2021-04-19,2021-04-25,16,8489,980,120,49
2021-04-19,2021-04-25,16,8492,2077,312,155
2021-04-19,2021-04-25,16,8493,1628,185,84
2021-04-19,2021-04-25,16,8494,2895,551,290
2021-04-19,2021-04-25,16,8495,149,11,11
2021-04-19,2021-04-25,16,8496,931,108,32
2021-04-19,2021-04-25,16,8497,790,108,62
2021-04-19,2021-04-25,16,8498,940,94,35
2021-04-19,2021-04-25,16,8499,376,57,11
2021-04-19,2021-04-25,16,8523,1084,80,43
2021-04-19,2021-04-25,16,8542,5007,1086,466
2021-04-19,2021-04-25,16,8543,1096,135,51
2021-04-19,2021-04-25,16,8544,406,37,17
2021-04-19,2021-04-25,16,8545,2740,435,203
2021-04-19,2021-04-25,16,8548,900,141,66
2021-04-19,2021-04-25,16,8600,27178,4048,1869
2021-04-19,2021-04-25,16,8602,2681,536,237
2021-04-19,2021-04-25,16,8603,5170,852,360
2021-04-19,2021-04-25,16,8604,16897,2479,1023
2021-04-19,2021-04-25,16,8605,1731,264,110
2021-04-19,2021-04-25,16,8606,8166,1469,691
2021-04-19,2021-04-25,16,8607,1458,231,110
2021-04-19,2021-04-25,16,8608,3783,686,414
2021-04-19,2021-04-25,16,8610,29607,5637,2935
2021-04-19,2021-04-25,16,8614,1632,271,118
2021-04-19,2021-04-25,16,8615,1371,242,96
2021-04-19,2021-04-25,16,8616,790,122,55
2021-04-19,2021-04-25,16,8617,3850,720,239
2021-04-19,2021-04-25,16,8618,4825,685,354
2021-04-19,2021-04-25,16,8620,16684,2802,1627
2021-04-19,2021-04-25,16,8623,8249,1127,509
2021-04-19,2021-04-25,16,8624,2407,437,159
2021-04-19,2021-04-25,16,8625,5270,959,360
2021-04-19,2021-04-25,16,8626,1307,180,81
2021-04-19,2021-04-25,16,8627,3621,902,573
2021-04-19,2021-04-25,16,8630,12207,1811,798
2021-04-19,2021-04-25,16,8632,3905,535,372
2021-04-19,2021-04-25,16,8633,3532,552,303
2021-04-19,2021-04-25,16,8634,8260,1352,665
2021-04-19,2021-04-25,16,8635,3657,468,253
2021-04-19,2021-04-25,16,8636,8096,1269,695
2021-04-19,2021-04-25,16,8637,1979,220,91
2021-04-19,2021-04-25,16,8700,13733,3394,1867
2021-04-19,2021-04-25,16,8702,7857,2260,1109
2021-04-19,2021-04-25,16,8703,5593,1349,699
2021-04-19,2021-04-25,16,8704,6426,1620,831
2021-04-19,2021-04-25,16,8706,14245,3050,1589
2021-04-19,2021-04-25,16,8707,6186,1632,923
2021-04-19,2021-04-25,16,8708,11322,2666,1652
2021-04-19,2021-04-25,16,8712,11491,2336,1174
2021-04-19,2021-04-25,16,8713,3177,621,261
2021-04-19,2021-04-25,16,8714,475,84,47
2021-04-19,2021-04-25,16,8800,15512,2799,1158
2021-04-19,2021-04-25,16,8802,8931,1851,868
2021-04-19,2021-04-25,16,8803,6109,1234,642
2021-04-19,2021-04-25,16,8804,6073,976,444
2021-04-19,2021-04-25,16,8805,10485,1751,746
2021-04-19,2021-04-25,16,8810,20446,3358,1465
2021-04-19,2021-04-25,16,8815,346,48,22
2021-04-19,2021-04-25,16,8816,2138,322,141
2021-04-19,2021-04-25,16,8820,15751,2617,1220
2021-04-19,2021-04-25,16,8824,1821,275,118
2021-04-19,2021-04-25,16,8825,885,78,37
2021-04-19,2021-04-25,16,8833,3120,411,150
2021-04-19,2021-04-25,16,8902,10020,1792,694
2021-04-19,2021-04-25,16,8903,6722,1207,526
2021-04-19,2021-04-25,16,8904,1667,298,124
2021-04-19,2021-04-25,16,8906,5555,868,391
2021-04-19,2021-04-25,16,8907,5200,1009,426
2021-04-19,2021-04-25,16,8908,3769,622,220
2021-04-19,2021-04-25,16,8909,1322,139,48
2021-04-19,2021-04-25,16,8910,10967,1924,831
2021-04-19,2021-04-25,16,8911,1123,148,58
2021-04-19,2021-04-25,16,8912,5689,791,286
2021-04-19,2021-04-25,16,8913,2580,479,167
2021-04-19,2021-04-25,16,8914,1976,420,194
2021-04-19,2021-04-25,16,8915,2752,490,217
2021-04-19,2021-04-25,16,8925,960,162,70
2021-04-19,2021-04-25,16,8926,1221,121,48
2021-04-19,2021-04-25,16,8932,5189,692,246
2021-04-19,2021-04-25,16,8933,645,56,18
2021-04-19,2021-04-25,16,8934,2377,233,54
2021-04-19,2021-04-25,16,8942,4926,1062,368
2021-04-19,2021-04-25,16,8951,3068,304,109
2021-04-19,2021-04-25,16,8952,18758,2613,1265
2021-04-19,2021-04-25,16,8953,27635,3655,1474
2021-04-19,2021-04-25,16,8954,3970,813,290
2021-04-19,2021-04-25,16,8955,2505,423,157
2021-04-19,2021-04-25,16,andere Kantone,NA,1944,1301
2021-04-19,2021-04-25,16,Nachbarkantone,NA,8963,6337
2021-04-19,2021-04-25,16,unbekannt,NA,2073,1284
2021-04-19,2021-04-25,16,ZH aber ausserkantonal geimpft,NA,7172,4563
2021-04-26,2021-05-02,17,8001,5473,1576,793
2021-04-26,2021-05-02,17,8002,9620,2182,1009
2021-04-26,2021-05-02,17,8003,20655,3104,1330
2021-04-26,2021-05-02,17,8004,27183,3916,1808
2021-04-26,2021-05-02,17,8005,15505,2350,1004
2021-04-26,2021-05-02,17,8006,18387,4021,1942
2021-04-26,2021-05-02,17,8008,16571,4190,2185
2021-04-26,2021-05-02,17,8032,18170,4662,2297
2021-04-26,2021-05-02,17,8037,16044,3081,1489
2021-04-26,2021-05-02,17,8038,17299,3897,1817
2021-04-26,2021-05-02,17,8041,7620,1425,696
2021-04-26,2021-05-02,17,8044,10947,3064,1468
2021-04-26,2021-05-02,17,8045,11222,2065,999
2021-04-26,2021-05-02,17,8046,25704,4438,1665
2021-04-26,2021-05-02,17,8047,20783,4188,1891
2021-04-26,2021-05-02,17,8048,29694,5518,2446
2021-04-26,2021-05-02,17,8049,23561,5603,2562
2021-04-26,2021-05-02,17,8050,28957,4715,2082
2021-04-26,2021-05-02,17,8051,23000,4082,2006
2021-04-26,2021-05-02,17,8052,20277,3488,1400
2021-04-26,2021-05-02,17,8053,11001,3423,1679
2021-04-26,2021-05-02,17,8055,20196,4025,2064
2021-04-26,2021-05-02,17,8057,21221,3899,1699
2021-04-26,2021-05-02,17,8064,3784,659,305
2021-04-26,2021-05-02,17,8102,6717,1659,647
2021-04-26,2021-05-02,17,8103,3895,922,381
2021-04-26,2021-05-02,17,8104,2675,723,289
2021-04-26,2021-05-02,17,8105,13633,2927,871
2021-04-26,2021-05-02,17,8106,4807,643,204
2021-04-26,2021-05-02,17,8107,6583,1114,395
2021-04-26,2021-05-02,17,8108,4174,665,281
2021-04-26,2021-05-02,17,8112,2957,484,140
2021-04-26,2021-05-02,17,8113,1435,246,66
2021-04-26,2021-05-02,17,8114,1865,294,108
2021-04-26,2021-05-02,17,8115,953,166,59
2021-04-26,2021-05-02,17,8117,4564,1055,472
2021-04-26,2021-05-02,17,8118,2083,515,218
2021-04-26,2021-05-02,17,8121,1999,522,228
2021-04-26,2021-05-02,17,8122,2231,525,196
2021-04-26,2021-05-02,17,8123,2771,830,343
2021-04-26,2021-05-02,17,8124,2130,538,166
2021-04-26,2021-05-02,17,8125,5209,1653,916
2021-04-26,2021-05-02,17,8126,5475,1652,756
2021-04-26,2021-05-02,17,8127,4094,1194,547
2021-04-26,2021-05-02,17,8132,6883,1738,716
2021-04-26,2021-05-02,17,8133,1915,517,238
2021-04-26,2021-05-02,17,8134,18919,3774,1444
2021-04-26,2021-05-02,17,8135,7781,1767,781
2021-04-26,2021-05-02,17,8136,2593,646,235
2021-04-26,2021-05-02,17,8142,4661,1361,491
2021-04-26,2021-05-02,17,8143,3768,847,376
2021-04-26,2021-05-02,17,8152,21091,2790,1092
2021-04-26,2021-05-02,17,8153,8204,1567,708
2021-04-26,2021-05-02,17,8154,7205,919,375
2021-04-26,2021-05-02,17,8155,7163,1175,475
2021-04-26,2021-05-02,17,8156,2152,407,152
2021-04-26,2021-05-02,17,8157,5942,1309,587
2021-04-26,2021-05-02,17,8158,467,107,46
2021-04-26,2021-05-02,17,8162,3608,596,215
2021-04-26,2021-05-02,17,8164,601,124,48
2021-04-26,2021-05-02,17,8165,3909,839,309
2021-04-26,2021-05-02,17,8166,3076,605,192
2021-04-26,2021-05-02,17,8172,4997,794,281
2021-04-26,2021-05-02,17,8173,3153,771,210
2021-04-26,2021-05-02,17,8174,1535,319,121
2021-04-26,2021-05-02,17,8175,755,150,55
2021-04-26,2021-05-02,17,8180,21389,4233,1638
2021-04-26,2021-05-02,17,8181,2875,441,121
2021-04-26,2021-05-02,17,8182,1979,425,169
2021-04-26,2021-05-02,17,8184,4154,882,293
2021-04-26,2021-05-02,17,8185,4536,1103,370
2021-04-26,2021-05-02,17,8187,1932,267,88
2021-04-26,2021-05-02,17,8192,5207,912,397
2021-04-26,2021-05-02,17,8193,5359,1213,425
2021-04-26,2021-05-02,17,8194,1051,237,84
2021-04-26,2021-05-02,17,8195,560,154,37
2021-04-26,2021-05-02,17,8196,1468,310,90
2021-04-26,2021-05-02,17,8197,4659,909,327
2021-04-26,2021-05-02,17,8245,2530,517,264
2021-04-26,2021-05-02,17,8246,1088,142,53
2021-04-26,2021-05-02,17,8247,1470,181,58
2021-04-26,2021-05-02,17,8248,1575,286,133
2021-04-26,2021-05-02,17,8302,20144,3406,1490
2021-04-26,2021-05-02,17,8303,11826,2439,942
2021-04-26,2021-05-02,17,8304,16830,3303,1188
2021-04-26,2021-05-02,17,8305,7849,1953,892
2021-04-26,2021-05-02,17,8306,5311,909,287
2021-04-26,2021-05-02,17,8307,12268,2432,1016
2021-04-26,2021-05-02,17,8308,4589,872,292
2021-04-26,2021-05-02,17,8309,5611,1306,562
2021-04-26,2021-05-02,17,8310,1509,255,95
2021-04-26,2021-05-02,17,8311,2061,519,202
2021-04-26,2021-05-02,17,8312,954,219,67
2021-04-26,2021-05-02,17,8314,349,65,37
2021-04-26,2021-05-02,17,8315,817,195,62
2021-04-26,2021-05-02,17,8317,2337,412,128
2021-04-26,2021-05-02,17,8320,6443,1161,489
2021-04-26,2021-05-02,17,8322,994,220,83
2021-04-26,2021-05-02,17,8330,11524,2864,1214
2021-04-26,2021-05-02,17,8331,610,134,52
2021-04-26,2021-05-02,17,8332,3384,1150,605
2021-04-26,2021-05-02,17,8335,3640,621,200
2021-04-26,2021-05-02,17,8340,10306,1912,789
2021-04-26,2021-05-02,17,8342,933,197,83
2021-04-26,2021-05-02,17,8344,3778,668,220
2021-04-26,2021-05-02,17,8345,1131,212,80
2021-04-26,2021-05-02,17,8352,3713,726,330
2021-04-26,2021-05-02,17,8353,4374,906,372
2021-04-26,2021-05-02,17,8354,500,52,13
2021-04-26,2021-05-02,17,8400,39632,8708,4209
2021-04-26,2021-05-02,17,8403,321,125,120
2021-04-26,2021-05-02,17,8404,20278,3636,1613
2021-04-26,2021-05-02,17,8405,18152,4447,1812
2021-04-26,2021-05-02,17,8406,13621,2054,877
2021-04-26,2021-05-02,17,8408,16314,3084,1453
2021-04-26,2021-05-02,17,8409,3194,586,244
2021-04-26,2021-05-02,17,8412,983,192,62
2021-04-26,2021-05-02,17,8413,4712,1029,346
2021-04-26,2021-05-02,17,8414,977,171,55
2021-04-26,2021-05-02,17,8415,577,112,46
2021-04-26,2021-05-02,17,8416,1423,282,111
2021-04-26,2021-05-02,17,8418,772,110,39
2021-04-26,2021-05-02,17,8421,777,168,48
2021-04-26,2021-05-02,17,8422,3877,1028,302
2021-04-26,2021-05-02,17,8424,9396,1953,834
2021-04-26,2021-05-02,17,8425,1091,239,85
2021-04-26,2021-05-02,17,8426,2414,381,103
2021-04-26,2021-05-02,17,8427,4787,906,373
2021-04-26,2021-05-02,17,8428,456,101,43
